都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,住所,方書,緯度,経度,設置位置,電話番号,内線番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,小児対応設備の有無,URL,備考
442127,1802,大分県,豊後大野市,第４方面団第１分団詰所,,豊後大野市犬飼町柚野木１７３１番地２,,33.0518,131.651596,,-,,,,,,,,,,
442127,1803,大分県,豊後大野市,三重中学校,,豊後大野市三重町内田１０５０,,32.977767,131.589919,,0974-22-0135,,,,,,,,,,
442127,1804,大分県,豊後大野市,清川中学校,,豊後大野市清川町砂田１７９５,,32.952941,131.511606,,0974-35-2350,,,,,,,,,,
442127,1805,大分県,豊後大野市,緒方中学校,,豊後大野市緒方町下自在１０３０,,32.979152,131.463074,,0974-42-3155,,,,,,,,,,
442127,1806,大分県,豊後大野市,大野中学校,,豊後大野市大野町田中２１３５,,33.042733,131.501156,,0974-34-2004,,,,,,,,,,
442127,1807,大分県,豊後大野市,千歳中学校,,豊後大野市千歳町新殿８０９-１,,33.040651,131.598169,,0974-37-2021,,,,,,,,,,
442127,1808,大分県,豊後大野市,犬飼中学校,,豊後大野市犬飼町久原９００,,33.07229,131.640009,,097-578-0200,,,,,,,,,,
442127,1809,大分県,豊後大野市,菅尾小学校,,豊後大野市三重町浅瀬３３０４,,33.019908,131.615795,,0974-22-0374,,,,,,,,,,
442127,1810,大分県,豊後大野市,百枝小学校,,豊後大野市三重町西泉１５１２,,33.001419,131.577713,,0974-22-0655,,,,,,,,,,
442127,1811,大分県,豊後大野市,三重第一小学校,,豊後大野市三重町市場１０６２-１,,32.97794,131.579813,,0974-22-0049,,,,,,,,,,
442127,1812,大分県,豊後大野市,三重東小学校,,豊後大野市三重町小坂３９５９,,32.989702,131.609839,,0974-22-0148,,,,,,,,,,
442127,1813,大分県,豊後大野市,新田小学校,,豊後大野市三重町久田１２２０,,32.970345,131.558673,,0974-22-0810,,,,,,,,,,
442127,1814,大分県,豊後大野市,清川小学校,,豊後大野市清川町砂田１７３２,,32.967512,131.514092,,0974-35-2312,,,,,,,,,,
442127,1815,大分県,豊後大野市,緒方小学校,,豊後大野市緒方町馬場１００,,32.972555,131.473376,,0974-42-3150,,,,,,,,,,
442127,1816,大分県,豊後大野市,朝地中学校（小中兼用）,,豊後大野市朝地町朝地２０３０,,33.009487,131.415253,,0974-72-0068,,,,,,,,,,
442127,1817,大分県,豊後大野市,大野小学校,,豊後大野市大野町田中２２６１,,33.04195,131.502008,,0974-34-2017,,,,,,,,,,
442127,1818,大分県,豊後大野市,千歳小学校,,豊後大野市千歳町新殿７６１-１,,33.038264,131.596802,,0974-37-2020,,,,,,,,,,
442127,1819,大分県,豊後大野市,犬飼小学校,,豊後大野市犬飼町久原７１１,,33.0719,131.641425,,097-578-0020,,,,,,,,,,
442127,1820,大分県,豊後大野市,大野さくら幼稚園,,豊後大野市大野町田中2180-1,,33.053307,131.484619,,0974-34-2456,,,,,,,,,,
442127,1821,大分県,豊後大野市,通山幼稚園,,豊後大野市犬飼町柚野木1732-1,,33.052265,131.647868,,097-578-1862,,,,,,,,,,
442127,1822,大分県,豊後大野市,中央公民館,,豊後大野市三重町市場１２００,,33.277117,131.496806,,0974-22-1001,,,,,,,,,,
442127,1823,大分県,豊後大野市,豊後大野市神楽会館,,豊後大野市清川町砂田８１０,,32.971928,131.516281,,0974-35-2372,,,,,,,,,,
442127,1824,大分県,豊後大野市,緒方公民館,,豊後大野市緒方町４１番地１,,32.971697,131.470487,,0974-42-3161,,,,,,,,,,
442127,1825,大分県,豊後大野市,朝地公民館,,豊後大野市朝地町坪泉４９４,,33.002523,131.430253,,0974-72-0048,,,,,,,,,,
442127,1826,大分県,豊後大野市,大野公民館,,豊後大野市大野町田中２７６-２,,33.041866,131.495087,,0974-34-2130,,,,,,,,,,
442127,1827,大分県,豊後大野市,千歳公民館,,豊後大野市千歳町７０６番地１,,33.040019,131.597472,,0974-37-2069,,,,,,,,,,
442127,1828,大分県,豊後大野市,犬飼公民館,,豊後大野市犬飼町田原１４７６,,33.066201,131.632367,,097-578-1281,,,,,,,,,,
442127,1829,大分県,豊後大野市,隣保館,,豊後大野市大野町田中７４-１,,33.284119,131.501033,,0974-34-3603,,,,,,,,,,
442127,1830,大分県,豊後大野市,エイトピアおおの,,豊後大野市三重町内田８７８,,32.97592,131.584053,,0978-22-8000,,,,,,,,,,
442127,1831,大分県,豊後大野市,三重体育館,,豊後大野市三重町内田８８１,,32.976599,131.584895,,電話無し,,,,,,,,,,
442127,1832,大分県,豊後大野市,大原総合体育館,,豊後大野市三重町百枝１０８６-３５,,32.989782,131.585358,,0974-22-3380,,,,,,,,,,
442127,1833,大分県,豊後大野市,三重総合グラウンド管理棟,,豊後大野市三重町赤嶺２６９３,,32.988464,131.588501,,0974-22-0161,,,,,,,,,,
442127,1834,大分県,豊後大野市,サンスポーツランドみえ管理棟,,豊後大野市三重町百枝１０８６-２７３,,32.990463,131.582703,,0974-22-7678,,,,,,,,,,
442127,1835,大分県,豊後大野市,清川総合グランド,,豊後大野市清川町三玉８０７-１,,32.954296,131.50827,,電話無し,,,,,,,,,,
442127,1836,大分県,豊後大野市,緒方総合運動公園管理室,,豊後大野市緒方町下自在９９９,,32.976231,131.468353,,0974-42-3033,,,,,,,,,,
442127,1837,大分県,豊後大野市,大野総合運動公園管理室,,豊後大野市大野町田代２６６６,,33.029114,131.508316,,0974-34-4000,,,,,,,,,,
442127,1838,大分県,豊後大野市,千歳総合運動公園管理室,,豊後大野市千歳町下山１１５６,,33.032738,131.590637,,0974-37-3005,,,,,,,,,,
442127,1839,大分県,豊後大野市,朝地体育館,,豊後大野市朝地町朝地９２７,,33.007437,131.43106,,0974-72-0048,,,,,,,,,,
442127,1840,大分県,豊後大野市,道の駅みえ,,豊後大野市三重町宮野2791-1,,33.0286904,131.621548,,0974-24-0010,,,,,,,,,,
442127,1841,大分県,豊後大野市,道の駅きよかわ,,豊後大野市清川町砂田1574-1,,32.9715626,131.5180108,,0974-35-2117,,,,,,,,,,
442127,1842,大分県,豊後大野市,道の駅あさじ,,豊後大野市朝地町板井迫1018-1,,33.0025623,131.4480727,,0974-64-1210,,,,,,,,,,
442127,1843,大分県,豊後大野市,道の駅おおの,,豊後大野市大野町田中43-10,,33.03625283,131.5029064,,0974-34-3231,,,,,,,,,,
442127,1844,大分県,豊後大野市,道の駅原尻の滝,,豊後大野市緒方町原尻936,,32.9656659,131.4522001,,0974-42-4140,,,,,,,,,,
442127,1845,大分県,豊後大野市,祖母山麓尾平生世幼年旅行村,,豊後大野市緒方町尾平鉱山57,,32.825397,131.3918,,0974-47-2041,,,,,,,,,,
442127,1846,大分県,豊後大野市,朝倉文夫記念館,,豊後大野市朝地町池田1587-11,,33.026935,131.446254,,0974-72-1300,,,,,,,,,,
442127,1847,大分県,豊後大野市,帰巖会　みえ病院,,豊後大野市三重町赤嶺１２５０番地１,,32.9881993,131.6007233,,0974-22-2222,,,,,,,24時間対応,,,
442127,1848,大分県,豊後大野市,社会医療法人関愛会　清川診療所,,豊後大野市清川町砂田１８７７－３,,32.96836539,131.5119052,,0974-35-3561,,,,,,,,,,
442127,1849,大分県,豊後大野市,介護老人保健施設　ニコニコ銘水苑,,豊後大野市三重町小坂４１１０－７,,32.997086,131.618088,,0974-22-7777,,,,,,,,,,
442127,1850,大分県,豊後大野市,西日本土木　株式会社大分砕石所,,豊後大野市犬飼久原1710,,33.08151917,131.6469934,,097-578-0233,,,,,,,,,,
442135,1851,大分県,由布市,中部保健所　由布保健部,,由布市庄内町柿原３３７－２,,33.17962975,131.4260559,,097-582-0660,,,,,,,,,,R2.11更新
442135,1852,大分県,由布市,大分県林業研修所,,由布市湯布院町川北８９９－９１,,33.269138,131.322311,,0977-85-2488,,,,,,,,,,H28.6購入
442135,1853,大分県,由布市,大分県のぞみ園,,由布市挾間町赤野３３９－１,,33.210544,131.504463,,097-583-0350,,,,,,,,,,
442135,1854,大分県,由布市,大分県消防学校,,由布市挾間町向原７６９,,33.201099,131.503253,,097-583-1199,,,,,,,,,,
442135,1855,大分県,由布市,大分県労働基準協会（社）特殊技能教育センター,,由布市挾間町三船４１５－１２,,33.218597,131.530167,,097-583-4686,,,,,,,,,,
442135,1856,大分県,由布市,由布高等学校,,由布市庄内町大龍２６７４－１,,33.182238,131.45312,,097-582-0244,,,,,,,,,,
442135,1857,大分県,由布市,由布支援学校,,由布市庄内町西長宝１７９６,,33.187932,131.449204,,097-582-0326,,,,,,,,,,
442135,1858,大分県,由布市,大分県立庄内屋内競技場,,由布市庄内町大龍１３１４番地,,33.17623016,131.4306464,,097-582-1922,,,,,,,,,,
442135,1859,大分県,由布市,大分南署湯布院幹部交番,,由布市湯布院町川上３４９９－１,,33.265703,131.355849,,0977-84-2131,,,,,,,24時間対応,,,
442135,1860,大分県,由布市,由布市役所　本庁舎,,由布市庄内町柿原３０２番地,,33.18010251,131.4268428,,097-582-1111,,,,,,,,,,本館１Ｆ健康増進課１新館１Ｆ地域振興課１
442135,1861,大分県,由布市,由布市役所　湯布院庁舎,,由布市湯布院町川上３７３８番地１,,33.263874,131.35434,,0977-84-3111,,,,,,,,,,
442135,1862,大分県,由布市,由布市役所　挾間庁舎,,由布市挾間町向原１２８番地１,,33.197968,131.513138,,097-583-1111,,,,,,,,,,
442135,1863,大分県,由布市,由布市学校給食センター,,由布市庄内町大龍１５１６番地,,33.1765313,131.4333141,,097-582-0500,,,,,,,,,,
442135,1864,大分県,由布市,庄内中学校,,由布市庄内町柿原４９番地,,33.18551,131.436021,,097-582-0014,,,,,,,,,,
442135,1865,大分県,由布市,挾間中学校,,由布市挾間町向原４４０番地,,33.19966,131.510282,,097-583-0017,,,,,,,,,,
442135,1866,大分県,由布市,湯布院中学校,,由布市湯布院町川北１１７９番地,,33.256641,131.345159,,0977-84-2026,,,,,,,,,,
442135,1867,大分県,由布市,由布川小学校,,由布市挾間町古野２１１番地１,,33.210249,131.529323,,097-583-0751,,,,,,,,,,
442135,1868,大分県,由布市,由布院小学校,,由布市湯布院町川上３７５８番地,,33.263932,131.354826,,0977-84-2031,,,,,,,,,,
442135,1869,大分県,由布市,阿南小学校,,由布市庄内町東長宝５２３番地,,33.186248,131.452719,,097-582-0255,,,,,,,,,,
442135,1870,大分県,由布市,挾間小学校,,由布市挾間町向原８９番地,,33.198705,131.514725,,097-583-0029,,,,,,,,,,
442135,1871,大分県,由布市,石城小学校,,由布市挾間町来鉢３１番地1,,33.222575,131.52361,,097-583-0772,,,,,,,,,,
442135,1872,大分県,由布市,谷小学校,,由布市挾間町谷６９９番地,,33.186336,131.492901,,097-583-0079,,,,,,,,,,
442135,1873,大分県,由布市,東庄内小学校,,由布市庄内町大龍１８３５番地,,33.177872,131.435192,,097-582-0241,,,,,,,,,,
442135,1874,大分県,由布市,西庄内小学校,,由布市庄内町高岡４１７番地１,,33.184338,131.409754,,097-582-0017,,,,,,,,,,
442135,1875,大分県,由布市,川西小学校,,由布市湯布院町川西３７１６番地１,,33.235723,131.324165,,0977-84-2329,,,,,,,,,,
442135,1876,大分県,由布市,塚原小学校,,由布市湯布院町塚原５１１番地,,33.306594,131.387439,,0977-85-4141,,,,,,,,,,
442135,1877,大分県,由布市,石城幼稚園,,由布市挾間町来鉢３１番地１,,33.222542,131.522946,,097-583-0161 ,,,,,,,,,,
442135,1878,大分県,由布市,谷幼稚園,,由布市挾間町谷６９９番地,,33.185961,131.49256,,097-583-3966 ,,,,,,,,,,
442135,1879,大分県,由布市,西庄内幼稚園,,由布市庄内町高岡４１７番地１ ,,33.184543,131.409401,,097-582-3040 ,,,,,,,,,,
442135,1880,大分県,由布市,挾間幼稚園,,由布市挾間町挾間１３２番地２,,33.201777,131.51297,,097-583-2850,,,,,,,,,,
442135,1881,大分県,由布市,由布川幼稚園,,由布市挾間町古野２１１番地１,,33.210524,131.528511,,097-583-4399,,,,,,,,,,
442135,1882,大分県,由布市,由布院幼稚園,,由布市湯布院町川南１０７５番地１,,33.251176,131.348461,,0977-84-2038,,,,,,,,,,
442135,1883,大分県,由布市,阿南幼稚園,,由布市庄内町東長宝５５８番地,,33.187071,131.453037,,097-582-1757,,,,,,,,,,
442135,1884,大分県,由布市,庄内公民館,,由布市庄内町大龍１４００番地,,33.185968,131.440034,,097-582-0214,,,,,,,,,,
442135,1885,大分県,由布市,はさま未来館,,由布市挾間町挾間１０４番地１,,33.200798,131.511871,,097-583-1118,,,,,,,,,,１Ｆ健康センター１１Ｆ当直室１
442135,1886,大分県,由布市,湯布院公民館,,由布市湯布院町川上３７５８番地１,,33.263415,131.355488,,0977-84-2604,,,,,,,,,,
442135,1887,大分県,由布市,湯平地区公民館,,由布市湯布院町湯平７９６番地,,33.192538,131.338791,,0977-86-2232,,,,,,,,,,
442135,1888,大分県,由布市,川西地区公民館,,由布市湯布院町中川１３５８番地１,,33.24007,131.324583,,0977-84-5022,,,,,,,,,,
442135,1889,大分県,由布市,ほのぼの温泉,,由布市庄内町庄内原３５５番地１,,33.18347815,131.4001047,,097-582-2864,,,,,,,,,,
442135,1890,大分県,由布市,湯布院健康温泉館,,由布市湯布院町川上２８６３番地,,33.260845,131.359818,,0977-84-4881,,,,,,,,,,
442135,1891,大分県,由布市,挾間Ｂ＆Ｇ海洋センター,,由布市挾間町向原１８番地,,33.196274,131.517502,,097-586-3037,,,,,,,,,,
442135,1892,大分県,由布市,湯布院Ｂ＆Ｇ海洋センター,,由布市湯布院町川北１２０５番地,,33.256996,131.344894,,0977-84-2133,,,,,,,,,,
442135,1893,大分県,由布市,湯布院スポーツセンター,,由布市湯布院町川西１２００番地１,,33.259726,131.318122,,0977-84-2130,,,,,,,,,,
442135,1894,大分県,由布市,挾間上原グラウンド,,由布市挾間町向原８０１番地,,33.204781,131.495544,,097-583-3540,,,,,,,,,,
442135,1895,大分県,由布市,挾間体育センター,,由布市挾間町向原１７番地２,,33.195901,131.517704,,097-583-2881,,,,,,,,,,
442135,1896,大分県,由布市,庄内体育センター,,由布市庄内町大龍２１３１番地,,33.178585,131.443175,,097-582-0191 ,,,,,,,,,,
442135,1897,大分県,由布市,庄内総合運動公園,,由布市庄内町大龍１４００番地,,33.17761519,131.4311567,,097-582-1217,,,,,,,,,,
442135,1898,大分県,由布市,湯布院総合運動場,,由布市湯布院町川南９７９番地,,33.247849,131.357361,,0977-85-2810 ,,,,,,,,,,
442135,1899,大分県,由布市,谷グランド（器具庫内）,,由布市挾間町谷６１５番地,,33.187553,131.492783,,,,,,,,,,,,
442135,1900,大分県,由布市,県立庄内屋内競技場（正面入口左側）,,由布市庄内町大龍1314番地,,33.1759535,131.4306146,,097-582-1217,,,,,,,,,,
442135,1901,大分県,由布市,挾間由布川グラウンド（ふれあいプラザトイレ内）,,由布市挾間町赤野８３９番地１,,33.207905,131.503708,,097-582-1217（スポーツ振興課）,,,,,,,,,,
442135,1902,大分県,由布市,乙丸温泉館,,由布市湯布院町川上２９４６番地１,,33.263229,131.358139,,0977-84-5958,,,,,,,,,,
442135,1903,大分県,由布市,由布川地域交流センター,,由布市挾間町古野１１５番地１,,33.211456,131.525146,,097-583-4241,,,,,,,,,,
442135,1904,大分県,由布市,大分大学挾間キャンパス（医学部）,,由布市挾間町医大ヶ丘１丁目１番地,,33.209793,131.536889,,097-586-5151,,,,,,,,,,
442135,1905,大分県,由布市,由布市社会福祉協議会庄内事務所,,由布市庄内町庄内原365番地,,33.18408136,131.4001192,,097-582-2756,,,,,,,,,,
442135,1906,大分県,由布市,由布市社会福祉協議会挾間事務所,,由布市挾間町向原１６ ,,33.196274,131.517502,,097-583-4344,,,,,,,,,,
442135,1907,大分県,由布市,由布市社会福祉協議会湯布院事務所,,由布市湯布院町川上２８６３,,33.260845,131.359818,,0977-84-3610 ,,,,,,,,,,
442135,1908,大分県,由布市,宮田保育園,,由布市挾間町北方６０２,,33.205598,131.513975,,097-583-1544,,,,,,,,,,
442135,1909,大分県,由布市,はさま保育園,,由布市挾間町挾間１１４,,33.201183,131.513092,,097-583-0109,,,,,,,,,,
442135,1910,大分県,由布市,由布川保育園,,由布市挾間町古野１０４－１,,33.211459,131.52103,,097-583-3453,,,,,,,,,,
442135,1911,大分県,由布市,イオン挾間店,,由布市挾間町北方７７,,33.206524,131.522598,,097-586-3800,,,,,,,,,,
442135,1912,大分県,由布市,ＪＲ九州　由布院駅,,由布市湯布院町川北８－２,,33.262329,131.355026,,0977‐84－2021,,,,,,,,,,
442135,1913,大分県,由布市,湯布院病院,,由布市湯布院町川南２５２－１,,33.256184,131.362885,,0977-84-3171,,,,,,,,,,
442135,1914,大分県,由布市,岩男病院,,由布市湯布院町川上３０５９－１,,33.265814,131.358154,,0977-84-3101,,,,,,,,,,
442135,1915,大分県,由布市,さとう消化器・大腸肛門クリニック,,由布市挾間町北方１９－１,,33.20499438,131.5235567,,097-583-8050,,,,,,,,,,
442135,1916,大分県,由布市,ごとう医院,,由布市挾間町向原３５０,,33.1979326,131.5114057,,097-540-7800,,,,,,,,,,
442135,1917,大分県,由布市,大分大学医学部付属病院,,由布市挾間町医大ケ丘１－１,,33.209626,131.534806,,097-586-5110,,,,,,,,,,
442135,1918,大分県,由布市,大分大学医学部付属病院研究棟,,由布市挾間町医大ケ丘１－１,,33.210209,131.534531,,097-586-5110,,,,,,,,,,
442135,1919,大分県,由布市,何松内科循環器科,,由布市挾間町北方７５７－３,,33.2037959,131.5122859,,097-583-1131,,,,,,,,,,
442135,1920,大分県,由布市,永富薬局はさまジャスコ前店,,由布市挾間町北方５３,,33.205097,131.522369,,097-586-3216,,,,,,,,,,
442135,1921,大分県,由布市,新こどもクリニック,,由布市挾間町北方１９－１５３,,33.20443685,131.5196712,,097-583-8277,,,,,,,,,,
442135,1922,大分県,由布市,立川眼科,,由布市挾間町挾間２７６－２,,33.2039665,131.5184176,,097-586-3719,,,,,,,,,,
